,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
6068,36,technician,single,secondary,yes,0,no,yes,cellular,26,aug,109,14,-1,0,unknown,0
6069,44,services,married,secondary,no,1335,yes,no,cellular,30,jul,94,5,-1,0,unknown,0
6070,33,unemployed,single,secondary,no,682,no,no,cellular,5,feb,251,1,-1,0,unknown,0
6071,31,management,married,tertiary,no,0,no,no,cellular,26,aug,76,2,-1,0,unknown,0
6072,38,admin.,divorced,secondary,no,3834,yes,no,cellular,13,apr,363,2,327,1,failure,0
6073,50,self-employed,married,secondary,no,5312,no,no,cellular,23,jul,106,3,-1,0,unknown,0
6074,40,management,divorced,unknown,no,4095,yes,no,cellular,20,apr,281,1,-1,0,unknown,0
6075,33,technician,married,secondary,no,0,no,no,cellular,13,aug,78,2,-1,0,unknown,0
6076,42,admin.,married,secondary,no,-1386,yes,yes,cellular,15,jul,56,4,-1,0,unknown,0
6077,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,0
6078,33,blue-collar,married,secondary,yes,2,no,no,unknown,23,may,74,4,-1,0,unknown,0
6079,40,technician,married,unknown,no,0,no,yes,cellular,7,jul,161,1,-1,0,unknown,0
6080,52,blue-collar,married,secondary,no,1500,no,yes,unknown,20,jun,109,3,-1,0,unknown,0
6081,49,technician,married,secondary,no,378,no,no,unknown,9,jun,189,2,-1,0,unknown,0
6082,30,management,single,tertiary,no,552,yes,no,cellular,5,aug,648,2,-1,0,unknown,0
6083,26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown,0
6084,40,management,married,secondary,no,-240,no,yes,unknown,28,may,160,3,-1,0,unknown,0
6085,30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,0
6086,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,0
6087,48,self-employed,married,secondary,no,1559,no,no,cellular,24,dec,520,3,133,3,failure,0
6088,28,technician,single,tertiary,no,0,yes,no,cellular,15,apr,217,2,-1,0,unknown,0
6089,54,admin.,married,secondary,no,0,yes,yes,cellular,23,jul,117,1,-1,0,unknown,0
6090,36,management,married,secondary,no,1989,no,no,unknown,17,jun,344,2,-1,0,unknown,0
6091,34,admin.,single,secondary,no,598,yes,no,cellular,17,apr,365,1,324,1,failure,0
6092,39,housemaid,married,tertiary,no,94,no,no,cellular,6,aug,181,2,-1,0,unknown,0
6093,66,retired,married,secondary,no,3473,no,no,cellular,14,apr,441,2,-1,0,unknown,0
6094,42,blue-collar,married,secondary,no,349,yes,no,cellular,7,apr,226,2,-1,0,unknown,0
6095,55,retired,married,primary,no,3876,no,no,cellular,21,nov,54,1,-1,0,unknown,0
6096,85,retired,married,unknown,no,1934,no,no,telephone,12,jan,140,1,-1,0,unknown,0
6097,63,housemaid,married,secondary,no,2,no,no,cellular,4,feb,45,2,93,1,success,0
6098,37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,0
6099,24,services,single,secondary,no,11,yes,no,unknown,27,jun,114,4,-1,0,unknown,0
6100,34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,0
6101,28,management,single,tertiary,no,882,no,yes,cellular,8,jul,107,2,-1,0,unknown,0
6102,58,retired,divorced,tertiary,no,499,yes,yes,cellular,29,jan,181,1,-1,0,unknown,0
6103,49,housemaid,divorced,primary,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,0
6104,31,blue-collar,single,secondary,no,2093,no,no,cellular,7,jul,103,1,-1,0,unknown,0
6105,56,retired,married,secondary,no,74,yes,no,unknown,26,may,152,2,-1,0,unknown,0
6106,43,services,married,secondary,no,1220,no,no,cellular,28,jul,307,2,-1,0,unknown,0
6107,32,blue-collar,single,secondary,no,1342,yes,no,unknown,23,may,109,2,-1,0,unknown,0
6108,55,blue-collar,married,unknown,no,6134,no,no,cellular,6,aug,127,2,-1,0,unknown,0
6109,55,housemaid,married,primary,no,3680,no,no,unknown,16,jun,131,1,-1,0,unknown,0
6110,31,blue-collar,married,primary,no,605,yes,no,unknown,15,may,334,10,-1,0,unknown,0
6111,49,management,married,secondary,no,104,yes,no,unknown,8,may,285,1,-1,0,unknown,0
6112,41,admin.,married,secondary,no,683,no,yes,cellular,20,nov,77,1,-1,0,unknown,0
6113,56,retired,divorced,primary,no,48,yes,no,cellular,14,may,132,2,-1,0,unknown,0
6114,50,blue-collar,divorced,primary,no,15,yes,no,cellular,12,may,173,2,350,7,failure,0
6115,37,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,0
6116,35,blue-collar,married,primary,no,623,yes,no,cellular,6,may,97,2,-1,0,unknown,0
6117,52,housemaid,married,secondary,no,234,no,no,cellular,20,nov,208,1,-1,0,unknown,0
6118,33,technician,married,tertiary,no,599,yes,no,cellular,29,aug,461,2,-1,0,unknown,0
6119,42,management,married,tertiary,no,9916,yes,no,cellular,21,nov,306,1,-1,0,unknown,0
6120,33,admin.,single,secondary,no,3160,no,no,unknown,18,jun,719,13,-1,0,unknown,0
6121,35,admin.,single,secondary,no,0,yes,no,cellular,8,may,376,3,-1,0,unknown,0
6122,28,student,single,tertiary,no,2306,no,no,cellular,29,oct,140,2,-1,0,unknown,0
6123,41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,0
6124,44,blue-collar,married,secondary,no,701,no,yes,unknown,3,jul,269,2,-1,0,unknown,0
6125,26,technician,single,secondary,no,3244,no,no,cellular,2,feb,141,1,5,1,failure,0
6126,40,management,single,tertiary,no,402,yes,no,unknown,30,may,243,3,-1,0,unknown,0
6127,37,management,married,tertiary,no,6014,yes,no,cellular,15,jul,163,6,-1,0,unknown,0
6128,33,blue-collar,married,secondary,no,-81,yes,no,cellular,29,jan,339,2,-1,0,unknown,0
6129,36,admin.,married,secondary,no,898,no,no,cellular,15,jul,118,5,-1,0,unknown,0
6130,28,unemployed,married,secondary,no,863,yes,yes,unknown,27,may,355,1,-1,0,unknown,0
6131,37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure,0
6132,32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,-1,0,unknown,0
6133,49,blue-collar,married,secondary,no,298,yes,no,cellular,30,apr,264,2,86,3,failure,0
6134,36,blue-collar,married,secondary,no,3463,yes,no,telephone,21,nov,29,4,-1,0,unknown,0
6135,39,housemaid,married,primary,no,13338,no,no,cellular,11,aug,103,4,-1,0,unknown,0
6136,34,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,34,2,-1,0,unknown,0
6137,32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,unknown,0
6138,26,services,married,secondary,no,54,yes,no,unknown,13,may,116,1,-1,0,unknown,0
6139,46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,269,3,353,2,failure,0
6140,78,retired,divorced,secondary,no,631,no,no,telephone,11,aug,95,1,-1,0,unknown,0
6141,47,admin.,married,secondary,no,3434,yes,yes,telephone,9,jul,337,1,-1,0,unknown,0
6142,80,retired,married,secondary,no,1610,no,no,cellular,12,aug,71,1,-1,0,unknown,0
6143,25,student,single,tertiary,no,505,yes,no,cellular,6,may,37,1,-1,0,unknown,0
6144,50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,-1,0,unknown,0
6145,36,management,divorced,tertiary,no,102,yes,no,cellular,14,apr,114,1,-1,0,unknown,0
6146,42,unemployed,married,primary,yes,-581,yes,no,cellular,13,may,224,1,370,2,failure,0
6147,54,management,married,tertiary,no,0,yes,no,cellular,24,jul,140,2,-1,0,unknown,0
6148,43,retired,married,primary,no,7298,no,no,unknown,11,jun,36,2,-1,0,unknown,0
6149,29,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,45,1,-1,0,unknown,0
6150,36,management,married,tertiary,no,909,yes,yes,cellular,25,jul,250,3,-1,0,unknown,0
6151,59,blue-collar,married,unknown,no,337,no,no,unknown,18,jun,100,4,-1,0,unknown,0
6152,47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,0
6153,36,technician,single,secondary,no,301,yes,yes,cellular,29,jul,367,1,-1,0,unknown,0
6154,56,technician,married,secondary,no,147,no,no,cellular,12,apr,203,1,-1,0,unknown,0
6155,55,retired,divorced,secondary,no,282,yes,no,unknown,5,jun,99,2,-1,0,unknown,0
6156,38,technician,divorced,secondary,no,1294,yes,no,unknown,29,may,565,1,-1,0,unknown,0
6157,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other,0
6158,35,management,single,tertiary,no,995,no,no,cellular,5,feb,39,1,-1,0,unknown,0
6159,54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,0
6160,32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,0
6161,30,technician,divorced,secondary,no,3028,yes,no,cellular,28,aug,65,5,-1,0,unknown,0
6162,51,blue-collar,married,secondary,no,1022,yes,no,cellular,8,may,311,3,-1,0,unknown,0
6163,39,management,married,primary,no,0,no,no,unknown,11,jun,308,7,-1,0,unknown,0
6164,46,technician,married,secondary,no,792,no,no,unknown,5,jun,170,2,-1,0,unknown,0
6165,33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,failure,0
6166,34,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,0
6167,33,management,married,tertiary,no,2071,no,no,cellular,8,aug,106,2,-1,0,unknown,0
6168,55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,0
6169,49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,0
6170,37,unemployed,married,tertiary,no,1236,no,no,cellular,29,jul,300,2,-1,0,unknown,0
6171,29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,0
6172,28,management,single,secondary,no,-994,yes,yes,cellular,18,jul,174,2,-1,0,unknown,0
6173,21,unemployed,single,secondary,no,1333,no,no,cellular,2,feb,120,1,-1,0,unknown,0
6174,44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,-1,0,unknown,0
6175,30,management,single,tertiary,no,3773,yes,no,unknown,27,may,99,1,-1,0,unknown,0
6176,46,management,married,tertiary,no,460,no,no,cellular,28,jan,56,1,-1,0,unknown,0
6177,33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,21,nov,7,5,-1,0,unknown,0
6178,40,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,0
6179,42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,0
6180,44,management,divorced,tertiary,no,3932,yes,no,unknown,8,may,40,2,-1,0,unknown,0
6181,32,admin.,married,secondary,no,-1,no,no,cellular,8,jul,228,2,-1,0,unknown,0
6182,34,blue-collar,married,secondary,no,1682,yes,yes,cellular,28,jul,123,3,-1,0,unknown,0
6183,55,entrepreneur,married,secondary,no,814,no,yes,cellular,28,jul,69,12,-1,0,unknown,0
6184,35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,0
6185,47,admin.,married,secondary,no,1265,no,no,cellular,7,aug,137,2,-1,0,unknown,0
6186,29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,270,1,-1,0,unknown,0
6187,47,services,married,secondary,no,1764,no,yes,cellular,26,aug,119,6,-1,0,unknown,0
6188,39,blue-collar,married,primary,no,275,yes,no,unknown,16,jun,189,2,-1,0,unknown,0
6189,40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure,0
6190,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,0
6191,31,management,married,tertiary,no,546,no,no,cellular,7,aug,147,2,-1,0,unknown,0
6192,31,management,married,tertiary,no,1164,yes,yes,cellular,18,jul,238,3,-1,0,unknown,0
6193,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,0
6194,44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,0
6195,32,services,single,secondary,no,659,yes,no,cellular,20,apr,12,6,-1,0,unknown,0
6196,40,technician,married,secondary,no,192,yes,yes,cellular,15,may,16,8,351,5,failure,0
6197,26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,0
6198,30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,0
6199,45,blue-collar,married,secondary,no,2246,yes,yes,cellular,21,nov,197,2,99,2,other,0
6200,32,management,single,tertiary,no,124,no,no,cellular,4,feb,87,2,-1,0,unknown,0
6201,56,admin.,married,secondary,no,2087,yes,no,unknown,12,may,146,1,-1,0,unknown,0
6202,58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,0
6203,28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,0
6204,43,management,married,tertiary,no,46,no,no,cellular,27,aug,63,8,-1,0,unknown,0
6205,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,0
6206,40,services,married,secondary,no,0,yes,no,cellular,21,nov,43,1,185,2,failure,0
6207,31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,nov,608,3,-1,0,unknown,0
6208,28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,unknown,0
6209,45,admin.,married,secondary,no,967,no,no,unknown,9,jun,63,1,-1,0,unknown,0
6210,33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown,0
6211,42,admin.,married,primary,no,1547,yes,yes,unknown,27,may,272,3,-1,0,unknown,0
6212,32,blue-collar,married,primary,no,388,yes,no,cellular,15,apr,171,2,-1,0,unknown,0
6213,41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,0
6214,32,admin.,married,secondary,no,0,no,no,cellular,25,jul,209,1,-1,0,unknown,0
6215,37,unemployed,married,secondary,no,80,no,no,cellular,3,feb,248,2,-1,0,unknown,0
6216,57,admin.,married,secondary,no,4168,yes,yes,unknown,16,may,47,1,-1,0,unknown,0
6217,56,management,married,tertiary,no,0,no,no,cellular,19,nov,844,2,-1,0,unknown,0
6218,37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,0
6219,34,admin.,married,secondary,no,804,yes,no,cellular,23,jul,256,9,-1,0,unknown,0
6220,46,blue-collar,married,tertiary,no,993,yes,no,unknown,16,jun,78,1,-1,0,unknown,0
6221,40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,0
6222,32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,0
6223,28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,29,1,-1,0,unknown,0
6224,46,self-employed,married,secondary,no,567,no,no,cellular,18,jul,142,10,-1,0,unknown,0
6225,44,management,married,tertiary,no,7177,no,no,unknown,19,jun,89,2,-1,0,unknown,0
6226,55,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,-1,0,unknown,0
6227,75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,137,1,-1,0,unknown,0
6228,41,management,married,tertiary,no,223,yes,no,unknown,16,may,124,1,-1,0,unknown,0
6229,30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,0
6230,33,entrepreneur,married,secondary,no,5809,yes,no,cellular,22,aug,219,4,-1,0,unknown,0
6231,43,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,0
6232,49,self-employed,married,secondary,no,-199,yes,yes,cellular,29,jan,385,1,-1,0,unknown,0
6233,32,blue-collar,married,secondary,no,897,yes,no,cellular,7,apr,293,3,322,2,failure,0
6234,26,blue-collar,divorced,secondary,no,0,yes,no,unknown,19,may,48,3,-1,0,unknown,0
6235,55,blue-collar,divorced,secondary,no,7378,no,no,unknown,14,may,316,3,-1,0,unknown,0
6236,46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown,0
6237,31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success,0
6238,34,management,married,tertiary,no,3031,no,no,cellular,14,aug,94,6,-1,0,unknown,0
6239,37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,unknown,0
6240,29,technician,single,tertiary,no,542,yes,no,unknown,9,may,338,3,-1,0,unknown,0
6241,24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,0
6242,46,admin.,married,secondary,no,-42,no,yes,telephone,28,jul,181,12,-1,0,unknown,0
6243,41,management,married,tertiary,no,-556,yes,yes,unknown,26,may,127,3,-1,0,unknown,0
6244,52,services,married,unknown,no,482,yes,yes,cellular,28,jul,83,7,-1,0,unknown,0
6245,27,services,single,tertiary,no,1501,yes,no,cellular,24,jul,187,1,-1,0,unknown,0
6246,44,management,married,tertiary,no,1850,yes,no,cellular,6,may,274,1,-1,0,unknown,0
6247,39,technician,married,secondary,no,2266,no,no,cellular,22,may,86,1,93,4,success,0
6248,52,housemaid,married,primary,no,3283,no,no,unknown,11,jun,553,1,-1,0,unknown,0
6249,77,retired,single,primary,no,300,no,no,cellular,9,sep,511,1,-1,0,unknown,0
6250,35,technician,married,secondary,no,1,yes,yes,unknown,21,may,85,1,-1,0,unknown,0
6251,49,management,divorced,tertiary,no,178,no,no,cellular,6,aug,174,2,-1,0,unknown,0
6252,37,housemaid,married,secondary,no,187,no,no,unknown,12,jun,165,1,-1,0,unknown,0
6253,46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,-1,0,unknown,0
6254,43,entrepreneur,single,tertiary,no,42,no,no,cellular,7,jul,285,1,-1,0,unknown,0
6255,35,blue-collar,married,primary,no,-367,yes,no,cellular,11,may,77,1,350,1,failure,0
6256,29,admin.,single,tertiary,no,8,no,yes,cellular,2,mar,107,1,-1,0,unknown,0
6257,52,housemaid,married,primary,no,256,no,no,cellular,6,aug,137,1,-1,0,unknown,0
6258,55,management,married,secondary,no,2410,yes,no,cellular,17,nov,135,1,-1,0,unknown,0
6259,33,technician,married,tertiary,no,2976,yes,no,cellular,9,nov,465,2,95,12,other,0
6260,40,blue-collar,divorced,secondary,no,-426,no,yes,unknown,26,may,245,1,-1,0,unknown,0
6261,39,blue-collar,married,secondary,no,39,yes,no,unknown,18,jun,34,6,-1,0,unknown,0
6262,61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,0
6263,63,retired,married,secondary,no,2030,no,no,cellular,6,apr,61,6,-1,0,unknown,0
6264,44,management,married,tertiary,no,-1636,yes,yes,cellular,11,may,257,1,-1,0,unknown,0
6265,52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,0
6266,58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,0
6267,38,admin.,married,secondary,no,47,yes,yes,cellular,31,jul,50,11,-1,0,unknown,0
6268,51,housemaid,married,primary,no,618,yes,yes,cellular,4,feb,69,1,-1,0,unknown,0
6269,29,self-employed,single,tertiary,no,162,no,yes,cellular,25,jul,324,1,-1,0,unknown,0
6270,42,management,married,tertiary,no,-671,no,no,cellular,28,aug,80,2,-1,0,unknown,0
6271,56,blue-collar,married,primary,no,136,no,no,cellular,4,aug,270,1,-1,0,unknown,0
6272,55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,0
6273,43,blue-collar,married,primary,no,953,yes,no,unknown,19,may,135,1,-1,0,unknown,0
6274,27,blue-collar,married,secondary,no,821,yes,yes,unknown,16,sep,23,1,778,41,other,0
6275,54,services,married,secondary,no,131,no,no,cellular,14,aug,252,2,-1,0,unknown,0
6276,25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,0
6277,33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,0
6278,46,admin.,divorced,secondary,no,3201,yes,no,telephone,13,may,157,3,-1,0,unknown,0
6279,26,services,single,secondary,no,1114,no,no,cellular,9,feb,44,2,-1,0,unknown,0
6280,30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,198,1,-1,0,unknown,0
6281,39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,0
6282,58,admin.,married,unknown,no,0,yes,no,cellular,17,nov,219,1,186,2,failure,0
6283,49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,0
6284,49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,0
6285,43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,0
6286,60,management,married,tertiary,no,553,yes,no,cellular,2,feb,343,1,210,3,success,0
6287,57,technician,married,secondary,no,458,no,yes,cellular,15,jul,177,3,-1,0,unknown,0
6288,38,technician,married,secondary,no,565,no,no,cellular,20,aug,93,2,-1,0,unknown,0
6289,56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,0
6290,45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,0
6291,45,management,married,tertiary,no,210,yes,no,cellular,21,jul,623,1,-1,0,unknown,0
6292,44,blue-collar,married,unknown,no,15578,yes,no,unknown,29,may,401,1,-1,0,unknown,0
6293,40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,167,2,-1,0,unknown,0
6294,38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,0
6295,55,admin.,divorced,secondary,no,1693,no,no,cellular,10,aug,247,1,102,3,success,0
6296,40,technician,married,secondary,no,372,yes,no,cellular,21,nov,365,1,100,2,failure,0
6297,35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,0
6298,32,blue-collar,married,secondary,no,3166,yes,no,cellular,20,nov,418,3,-1,0,unknown,0
6299,31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,0
